url,name,phones,emails,general_director,type_of_company,registration_date_datetime,registration_date_timestamp,founders,inn,ogrn,kpp,okpo,okato,oktmo,okogu,postal_code,address 
hyundai-avtoray.ru,None,+78422506496&+78422270827&+73643678100&+78003337167,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-istenmotors.ru,None,+73512110220&+78003337167&+73512395220,xb3@Mail.ru&Rating@Mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-expert-auto.ru,None,+73833632299&+73833887851&+78003337167,info@hyundai-expert-auto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-expertavto.ru,None,+73532990099,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-kmotors.ru,None,+78142593393&+78142559567&+78003337167,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-belgorod.ru,None,+74722333377&+78003337167,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-gns.ru,None,+74957885858&+74994908563&+78003337167,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-dav-auto.ru,None,+73422462606&+78003337167,Rating@Mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
havalavilon.ru,"ПАО РОСБАНК&АО ""АВИЛОН АГ""",+74957300055&+74705882352&+78039215686&+74954077800&+71764705882,aleksandr.leonenko@avilon.ru&aleksandr.savelyev@avilon.ru&marina.dubson@avilon.ru,Воеводина Наталья Викторовна&Никонов Александр Васильевич,LEGAL&LEGAL,1993-03-02&1997-02-27,731030400&857001600,None&None,7730060164&7705133757,1027739460737&1027700000151,770801001&772201001,17522116&46420693,45286565000&45290590000,45378000000&45395000000,1500010&4210011,107078&109316,"г Москва, ул Маши Порываевой, д 34&109316, Г.Москва, ПР-КТ ВОЛГОГРАДСКИЙ, Д. 41, К. 1, ОФИС ПРАВЛЕНИЕ"
hyundai-avtomir-nvk.ru,None,+73843910910&+73843348340&+78003337167,uka.support@hyundai.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-avilon.ru,"АО ""АВИЛОН АГ""",+74957304433&+79153306263&+71792119895&+77242773817,info@hyundai-avilon.ru,Никонов Александр Васильевич,LEGAL,1997-02-27,857001600,None,7705133757,1027700000151,772201001,46420693,45290590000,45395000000,4210011,109316,"109316, Г.Москва, ПР-КТ ВОЛГОГРАДСКИЙ, Д. 41, К. 1, ОФИС ПРАВЛЕНИЕ"
hyundai-krsk.ru,None,+73912222223&+78003337167&+79029640138&+79029640699&+73912204141,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-favorit.ru,None,+74999519602&+74951913856&+74999519611&+73915949068&+77741124305&+74952600849,info@favorit-motors.ru&wa-messenger-ava@2x.png&Whatsapp@2x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
honda-utc.ru,"ООО ""УТЦ""",+70000000000&+73512257743&+73512724098,None,Крутасов Александр Владимирович,LEGAL,2005-11-02,1130889600,None,7451223637,1057423635642,745101001,78820721,75401376000,75701370000,4210014,454087,"г Челябинск, ул Братская, д 2 к а"
hyundai-noyabrsk.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-nvk-official.ru,None,+73843910910,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-msk-official.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-nvk-sale.ru,None,+74959562552&+71573331833,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-nsk-stock.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-lublino.ru,None,+74952664717,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-maravto.ru,None,+74952664717&+74959561144,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-silver.ru,None,+73422040077&+78003337167,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-marsmotors.ru,None,+74952877777&+74952663651&+78003337167,client@arts-motors.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-l.ru,None,+78134841607&+74742500800&+78003337167,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-oskol.ru,None,+74725460022&+78003337167,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-orenrolf.ru,None,+73532348008&+78003337167,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-losinyostrov.ru,None,+74952763434&+74951061369&+74951048992&+74955885550&+74955885585&+74957160809&+74952561016,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-okami.ru,None,+73435471802&+73432222121&+78003337167&+73432222220&+73435471800,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-sibcar.ru,None,+78672289789&+73462390004&+73462390003&+78002228343&+78003337167&+78672289787,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-service-inchcape.ru,None,+74952218300,robert@broofa.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-nsk-sale.ru,None,+74959562552&+71573331833&+73832105060,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-reginasmag.ru,None,+73519490440&+78003337167,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-region62.ru,None,+74912777762&+78003337167,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-major.ru,None,+74951261056&+78003337167&+74951265067&+74951266513,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-servicecentr.ru,None,+74952564875&+74957172424&+74952763434,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-topservice.ru,None,+78124498569&+78124498568,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-sim.ru,None,+74957254767,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-ringauto-lip.ru,None,+74742727777&+78003337167,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
i-t-kit.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-vrn-avtomir.ru,None,+71573331833&+74732331515,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-vrn-sale.ru,None,+71573331833&+74732331515,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-vostokauto.ru,None,+78127030404&+78003337167,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
iat-oil.ru,None,+78123365888,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundaitruck-sendavto.ru,None,+74952585973,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-vostokmotors.ru,None,+73452521700&+78003337167,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
imola.ru,None,+78482555070&+78482555075,info@imola.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
inchcape.ru,None,+74957851166&+74957451444&+74952218400&+74957852244&+78123206700&+74952218300&+77385950587&+74957879999&+74957851162&+74957851161&+74955320011&+74957851160&+74957850110&+74957255545&+74957284141&+74957851323&+74957451999&+74955409977&+74957450666,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-vostokavto.ru,None,+78124498569&+78124498568&+78127030404,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
inavtoservis.ru,None,+74922377160,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-yaroslavl.ru,None,+74852582050&+74852582040&+78003337167,sales@hyundai-yaroslavl.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
inchcape-infiniti.ru,None,+77949727794&+74957451999&+78495035702,info.infiniti@borishof.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
iat-service.ru,None,+78123368080,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-tts.ru,None,+73472251260&+78352240205&+73473291199&+73412930122&+78552392525&+78435194820&+78003337167&+73472924411&+78435194810&+78553392121,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
infiniti-asc.ru,None,+74952414523&+70000000000&+74957557711&+74952415506,info@infiniti-asc.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-parnas.ru,"ООО ""ИАТ НОРД""",+78123378888,None,Булавская Анастасия Сергеевна,LEGAL,2021-03-15,1615766400,None,4703181943,1214700004144,470301001,47544641,41212000013,41612402126,4210014,188660,"188660, Ленинградская область, М.Р-Н ВСЕВОЛОЖСКИЙ, С.П. БУГРОВСКОЕ, Д ПОРОШКИНО, УЛ ТОРГОВАЯ, ЗД. 22, ОФИС 158"
hyundai-nnmotors.ru,"ООО ""НИЖЕГОРОДЕЦ ДЕЛЬТА""",+78312621597,None,Володченко Валерий Леонидович,LEGAL,2017-04-03,1491177600,None,5257171511,1175275025859,525701001,13800179,22401365000,22701000001,4210014,603028,"г Нижний Новгород, Московское шоссе, д 34, офис 23"
hyundai-rolfoct.ru,"ООО ""РОЛЬФ ЭСТЕЙТ САНКТ-ПЕТЕРБУРГ""",+78125654752&+78123356770&+78126355886,info.spb@rolf.ru,Вирченко Максим Владиславович,LEGAL,2005-02-11,1108080000,None,7810019725,1057810067150,781001001,76151434,40284000000,40374000000,4210011,196105,"196105, ГОРОД САНКТ-ПЕТЕРБУРГ, ПР-КТ ВИТЕБСКИЙ, Д.17, К.6, ЛИТ. Б О"
hyundai-podolsk.ru,"ООО ""А АВТОРУСЬ ПОДОЛЬСК""",+74952763434,None,Гуркин Евгений Иванович,LEGAL,2014-04-25,1398384000,None,7728877456,1147746459926,503601001,29424548,46460000000,46760000001,4210014,142111,"Московская обл, г Подольск, пр-кт Юных Ленинцев, д 1К"
hyundai-sendavto.ru,"ООО ""СЭНД-АВТО""",+79788360707&+78003337167,infosev@hyundai-sendavto.ru,Юречко Ирина Сергеевна,LEGAL,2006-03-30,1143676800,None,9102175976,1159102074570,920101001,00915426,67264000000,67310000000,4210014,299014,"г Севастополь, Камышовое шоссе, зд 4В"
hyundai-rolflahta.ru,"ООО ""РОЛЬФ ЭСТЕЙТ САНКТ-ПЕТЕРБУРГ""",+78125654752&+78123356770&+78126355886,info.spb@rolf.ru,Вирченко Максим Владиславович,LEGAL,2005-02-11,1108080000,None,7810019725,1057810067150,781001001,76151434,40284000000,40374000000,4210011,196105,"196105, ГОРОД САНКТ-ПЕТЕРБУРГ, ПР-КТ ВИТЕБСКИЙ, Д.17, К.6, ЛИТ. Б О"
irbisfriends.ru,None,+74956441818,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
internet.ru,None,None,prjevalski@internet.ru&director@internet.ru&Alexander@internet.ru&i.turgenev@internet.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-trinity.ru,None,+74722376136&+78003337167,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
hyundai-orehovo.ru,"ООО ""ОРЕХОВО-АВТО2""",+78003337167&+74951549162&+74951153511,None,Титов Алексей Владимирович,LEGAL,2003-11-25,1069718400,None,5034017770,1035007009950,503401001,70428515,46457000000,46757000001,4210014,142611,"Московская обл, г Орехово-Зуево, ул Красина, д 4"
infiniti4you.ru,None,+74959897070&+74951350626&+74951049778,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
intercar.pro,None,None,tinfo@intercar.pro,None,None,None,None,None,None,None,None,None,None,None,None,None,None
irbis-kuzov.ru,None,+74956441818&+79032908872,service@irbis-kuzov.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
isuzu-chel.ru,None,+73532454074&+73512180111&+78007707035,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
interkar.ru,None,+78006003230&+74822656562,skoda-logo@2x.png&skoda-logo@3x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
isuzu-torgmash.ru,None,+74951531261&+78007707035,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
jac-am.ru,None,+74951043593,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
isuzu-mtm.ru,None,+74956659982,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
irbis-probeg.ru,None,+74956441818,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
isuzu-smolensk.ru,None,+74812330110,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
infinitiusa.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
iveco62.ru,None,+74912500202&+74912955540&+79308889610&+79308889655&+79308889165,truck.service@ai.ryazan.ru&rusavto-iveco@ai.ryazan.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
infinitisamara.ru,None,+78469936677,DS@INFINITISAMARA.RU,None,None,None,None,None,None,None,None,None,None,None,None,None,None
is40.ru,None,+74842222229,info@is40.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
its-auto.ru,None,+73412901600,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
i-premium.ru,"ООО ""ТЕХЦЕНТР ИЗМАЙЛОВО-ПРЕМИУМ""",+77137655154&+77137658147&+77012110160&+77836167156&+77836167154&+77137658154&+77137662164&+77137658157&+77137655147&+74954249999&+77137662160&+77012110166&+77137662165,example@example.com,Исхаков Ринат Саярович,LEGAL,2008-12-25,1230163200,None,5001070627,1085001006200,500101001,88866658,46404000000,46704000001,4210014,143900,"143912, ОБЛАСТЬ МОСКОВСКАЯ, Г. БАЛАШИХА, Ш. ЗАПАДНАЯ КОММУНАЛЬНАЯ ЗОНА ЭНТУЗИАСТОВ, ВЛД. 2, КАБИНЕТ 334 АВТОЦЕНТР №3"
iat.ru,"АО ""ИАТ""",+78125655763&+79804500000&+78123368080&+78126035941,None,Коротаев Алексей Михайлович,LEGAL,1999-02-10,918604800,None,7816137700,1027802757773,781401001,50040789,40270000000,40322000000,4210014,197374,"г Санкт-Петербург, ул Школьная, д 96 литера а, помещ 144"
hyundai-tskmotor.ru,"АО ""МОТОРАВТО""",+78332663000&+78003337167,None,Колбин Андрей Николаевич,LEGAL,2004-06-10,1086825600,None,4345081311,1044316531170,784201001,73581192,40298000000,40911000000,4210014,191144,"191144, ГОРОД САНКТ-ПЕТЕРБУРГ, УЛ. МЫТНИНСКАЯ, Д. 12/44, ЛИТЕР А, ЭТ/П/П/ОФ 1/1Н/28/9"
