url,name,phones,emails,general_director,type_of_company,registration_date_datetime,registration_date_timestamp,founders,inn,ogrn,kpp,okpo,okato,oktmo,okogu,postal_code,address 
fiat-ural.ru,"ООО ""АЦМ""",+73432984370,Rating@Mail.ru,Флягин Сергей Викторович,LEGAL,2010-04-29,1272499200,None,6659204582,1106659005408,667801001,66770981,65401368000,65701000001,4210014,620050,"г Екатеринбург, ул Маневровая, д 43 литера в, кв 2"
forsazh-ofitsialnyj-diler.clients.site,None,+78122230305,ksenia.klukina@forsage.group,None,None,None,None,None,None,None,None,None,None,None,None,None,None
firstmotors.ru,"ООО ""СИНТЕК""",+79261041820,rent@firstmotors.ru,Данилов Вадим,LEGAL,2020-04-06,1586131200,None,7730257107,1207700150140,773001001,44033940,45268554000,45318000000,4210011,121170,"121170, Г.Москва, ПР-КТ КУТУЗОВСКИЙ, Д. 36, СТР. 7, ЭТ 1 ПОМ 1 КОМ 6 ОФ 1"
foxdrive.ru,None,+74705882352&+79999663657&+71764705882&+78039215686,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
fili-volkswagen.ru,"ООО ""АВТОМИР ФВ""",+74952251515,None,Щучко Дмитрий Болеславович,LEGAL,2007-08-03,1186099200,None,3665064747,1073667039973,771801001,81943156,45263564000,45305000000,4210014,107497,"г Москва, ул Иркутская, д 5/6 стр 1, помещ 321"
freshauto.ru,None,+78652205523&+78633032946&+74732110095&+78652205584&+74957303737&+78612018407&+73432372306&+78442200572&+73452574652,info@freshauto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
fresh-auto-artinskaja-ulitsa.clients.site,None,+73433639143,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
frantavto.ru,None,+78001000333&+78469665055&+78462440063,2265045@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
g63-tuning.com,None,+79099612099,tvelescentrmoscow@gmail.com&velescentrmoscow@gmail.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
freshautoservice.ru,None,+74732112240&+76761888532&+78632854849&+78632853859&+78711243497&+78792259677&+73432882202&+78442264826&+77683626863&+78612033301&+73992113252&+74957303737&+78652977437&+74950110827&+73452574713,info@freshautoservice.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gac-saratov.ru,None,+78452473473,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ford-transit-sale-smr.ru,"ООО ""АМКАПИТАЛ""",+78462012246,None,Петров Владимир Николаевич,LEGAL,2006-08-09,1155081600,None,7708607959,5067746028312,771801001,96570707,45263564000,45305000000,4210014,107497,"г Москва, ул Иркутская, д 5/6 стр 1, помещ 218"
gac.fenix-auto.ru,None,+73812925040,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
freelance.ru,None,+79046343892&+79326058857&+79272757609,nidcraft@gmail.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ford-nn.com,"ООО ""Р ЦЕНТР""",+78312330220,None,Воробьев Кирилл Викторович,LEGAL,2017-04-24,1492992000,None,5258136710,1175275032811,525801001,15454451,22401368000,22701000001,4210014,603034,"г Нижний Новгород, Комсомольское шоссе, д 12"
gac-voronezh.ru,None,+74732514110&+71764705882&+78039215686&+74705882352&+74732070101,info@gac-voronezh.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
fordservice-avilon.com,"АО ""АВИЛОН АГ""",+74951536341&+74951724417&+74957470405&+77242773817&+74952662581&+71792976902&+77972104925&+79153306263,None,Никонов Александр Васильевич,LEGAL,1997-02-27,857001600,None,7705133757,1027700000151,772201001,46420693,45290590000,45395000000,4210011,109316,"109316, Г.Москва, ПР-КТ ВОЛГОГРАДСКИЙ, Д. 41, К. 1, ОФИС ПРАВЛЕНИЕ"
gacmotor-spb.ru,None,+79681919791&+78129823614&+78127982320,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
galamotors-chery.ru,None,+72784139074&+74660596956&+78568304159&+77059796274&+79787519292&+76766085122&+79379331506&+74004205785,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
garant-mitsubishi.ru,None,+73412908989&+74951882626,Asset1@3x.png&Rating@Mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gamble-samara.ru,None,+71792978571&+78463300077&+78463004700&+78462294693&+79376556203&+78462111697,avtosalon@lada-gamble.ru&gamble@gamble-samara.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
garant-motor.ru,None,+79851940403&+79296533011&+74956425830,Rating@Mail.ru&jap-motors@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gaz.avtodel.com,None,+79787320404&+79787320303,reception@avtodel.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gaz32.ru,None,+74832416952&+74832378704&+74832378705&+74833658434&+74832361170,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gaz-agas.ru,None,+73852222931&+73852222937,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gasgas.ru,None,+70000000000&+71764705882&+78006005641&+78039215686&+74705882352,info@gasgas.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gazkhabarovsk.ru,None,+74212738787&+74212273025,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
garmony-51.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gaz59.ru,None,+73422009088&+73422700005&+73422196760&+73422009969,rinfo@garantn.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
garantautospb.ru,None,+71764705882&+71792984031&+78039215686&+79216315717&+74705882352,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gazservis.vrn.ru,None,+74732300020&+74732106020,AVTO@GAZSERVIS.VRN.RU,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gazkrasnodar.ru,None,+78612052498&+78612050226,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gedeon-auto.ru,None,+79120373674&+79990554195&+78195452916&+79217951336&+73433463771,info@gedeon-auto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gedonru.clients.site,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gedontrade.ru,None,+78632953030&+79612919002,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gedon.ru,None,+79034702010&+78632049822,avtomarket@gedon.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
geely-astrakhan.ru,None,+70418780000&+76833719999&+78798290000&+74733200000&+76543809999&+76193620000&+75666050000&+79943850000&+75127260000&+78084030000&+73252490000&+72292180000&+79032140000&+71431200000&+76062009999&+76840819999&+74527969999&+73738710000&+79323809999&+73992160000&+78403850000&+78430180000&+78512382121&+71620029999&+78545760000&+73560179999&+70775989999&+78607410000&+77444839999&+77862929999&+73583830000&+71334840000&+79577640000&+75194170000&+76514819999&+70552670000&+75330199999&+79963149999&+76959079999&+72771449999&+71200030000&+73952709999&+74228130000&+77973790000&+78874969999&+70851750000&+79731749999&+70801159999&+73366169999&+72601699999&+74191890000&+71581650000&+74902730000&+78827669999&+77344130000&+73494189999&+70559690000&+71073150000&+75184480000&+74033740000&+73050920000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
geely-br.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
geely-autosalon2000.ru,None,+70418780000&+76833719999&+78798290000&+74733200000&+76543809999&+76193620000&+75666050000&+79943850000&+75127260000&+78084030000&+73252490000&+72292180000&+79032140000&+71431200000&+76062009999&+76840819999&+74527969999&+73738710000&+79323809999&+73992160000&+78403850000&+78430180000&+71620029999&+78545760000&+73560179999&+70775989999&+78607410000&+77444839999&+77862929999&+73583830000&+71334840000&+79577640000&+75194170000&+76514819999&+70552670000&+75330199999&+79963149999&+76959079999&+72771449999&+71200030000&+73952709999&+74228130000&+77973790000&+78874969999&+70851750000&+79731749999&+70801159999&+73532373702&+73366169999&+72601699999&+74191890000&+71581650000&+74902730000&+78827669999&+77344130000&+73494189999&+70559690000&+71073150000&+75184480000&+74033740000&+73050920000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
geely-avtomir-ekt.ru,None,+70418780000&+76833719999&+78798290000&+74733200000&+76543809999&+76193620000&+75666050000&+79943850000&+75127260000&+78084030000&+73252490000&+72292180000&+79032140000&+71431200000&+76062009999&+76840819999&+74527969999&+73738710000&+79323809999&+73992160000&+78403850000&+78430180000&+71620029999&+78545760000&+73560179999&+70775989999&+78607410000&+77444839999&+77862929999&+73583830000&+71334840000&+79577640000&+75194170000&+76514819999&+70552670000&+75330199999&+79963149999&+76959079999&+72771449999&+73432722600&+71200030000&+73952709999&+74228130000&+77973790000&+78874969999&+70851750000&+79731749999&+70801159999&+73366169999&+72601699999&+74191890000&+71581650000&+74902730000&+78827669999&+77344130000&+73494189999&+70559690000&+73433170726&+71073150000&+75184480000&+74033740000&+73050920000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gaga-faw.ru,"ООО ""АЦ ГАГАРИНА""",+78125655963,info@gaga-faw.ru,Рогачева Яна Николаевна,LEGAL,2020-06-11,1591833600,None,6658535126,1206600031395,665801001,44437850,65401364000,65701000001,4210014,620102,"620102, ОБЛАСТЬ СВЕРДЛОВСКАЯ, Г. ЕКАТЕРИНБУРГ, УЛ. ПОСАДСКАЯ, СТР. 16А, ПОМЕЩ. В-208"
gallauto.ru,"ООО ""ГАЛЛ АВТО""",+78312621958,None,Джантаев Азамат Мухаметович,LEGAL,2018-12-19,1545177600,None,1650372939,1181690104496,165001001,35048291,92430000000,92730000001,4210014,423810,"Респ Татарстан, г Набережные Челны, пр-кт Хасана Туфана, зд 3А, офис 2"
geely-grupp.ru,None,+78126039991,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
geely-ivanovo.ru,None,+70418780000&+76833719999&+78798290000&+74733200000&+76543809999&+76193620000&+75666050000&+79943850000&+75127260000&+78084030000&+73252490000&+72292180000&+79032140000&+71431200000&+76062009999&+76840819999&+74527969999&+73738710000&+79323809999&+73992160000&+78403850000&+78430180000&+71620029999&+78545760000&+73560179999&+70775989999&+78607410000&+77444839999&+77862929999&+73583830000&+71334840000&+79577640000&+75194170000&+76514819999&+70552670000&+75330199999&+79963149999&+76959079999&+72771449999&+71200030000&+73952709999&+74228130000&+77973790000&+74932584477&+78874969999&+70851750000&+79731749999&+70801159999&+73366169999&+72601699999&+74191890000&+71581650000&+74902730000&+78827669999&+77344130000&+73494189999&+70559690000&+71073150000&+75184480000&+74033740000&+73050920000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
geely-kaliningrad.ru,None,+70418780000&+76833719999&+78798290000&+74733200000&+76543809999&+76193620000&+75666050000&+79943850000&+75127260000&+78084030000&+73252490000&+72292180000&+79032140000&+71431200000&+76062009999&+76840819999&+74527969999&+73738710000&+79323809999&+73992160000&+78403850000&+78430180000&+71620029999&+78545760000&+73560179999&+70775989999&+78607410000&+77444839999&+77862929999&+73583830000&+71334840000&+79577640000&+75194170000&+76514819999&+70552670000&+75330199999&+79963149999&+76959079999&+72771449999&+71200030000&+73952709999&+74228130000&+77973790000&+78874969999&+70851750000&+79731749999&+70801159999&+73366169999&+72601699999&+74191890000&+71581650000&+74902730000&+78827669999&+77344130000&+73494189999&+70559690000&+71073150000&+75184480000&+74033740000&+73050920000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
geely-iat.ru,None,+78124482888&+78124497888&+78123848888&+76543765435,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
geely-keyauto-krd.ru,None,+78619964444&+78002000289,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
geely-kursk.ru,None,+70418780000&+76833719999&+78798290000&+74733200000&+76543809999&+76193620000&+75666050000&+79943850000&+75127260000&+78084030000&+73252490000&+72292180000&+79032140000&+71431200000&+76062009999&+76840819999&+74527969999&+73738710000&+79323809999&+73992160000&+78403850000&+78430180000&+71620029999&+78545760000&+73560179999&+70775989999&+78607410000&+77444839999&+77862929999&+73583830000&+71334840000&+79577640000&+75194170000&+76514819999&+70552670000&+75330199999&+79963149999&+76959079999&+72771449999&+71200030000&+73952709999&+74228130000&+77973790000&+78874969999&+70851750000&+79731749999&+70801159999&+73366169999&+72601699999&+74191890000&+71581650000&+74712730404&+74902730000&+78827669999&+77344130000&+73494189999&+70559690000&+71073150000&+75184480000&+74033740000&+73050920000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
geely-kmv.ru,None,+70418780000&+76833719999&+78798290000&+74733200000&+76543809999&+76193620000&+75666050000&+79943850000&+75127260000&+78084030000&+73252490000&+72292180000&+79032140000&+71431200000&+76062009999&+76840819999&+74527969999&+73738710000&+79323809999&+73992160000&+78403850000&+78430180000&+71620029999&+78545760000&+73560179999&+70775989999&+78607410000&+77444839999&+77862929999&+73583830000&+71334840000&+79577640000&+75194170000&+76514819999&+70552670000&+75330199999&+79963149999&+76959079999&+72771449999&+71200030000&+73952709999&+74228130000&+77973790000&+78874969999&+70851750000&+78792223230&+79731749999&+70801159999&+73366169999&+72601699999&+74191890000&+71581650000&+74902730000&+78827669999&+77344130000&+73494189999&+70559690000&+71073150000&+75184480000&+74033740000&+73050920000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
geely-korsgroup.ru,None,+70418780000&+76833719999&+78798290000&+74733200000&+76543809999&+76193620000&+75666050000&+79943850000&+75127260000&+78084030000&+73252490000&+72292180000&+79032140000&+71431200000&+76062009999&+76840819999&+74527969999&+73738710000&+79323809999&+73992160000&+78403850000&+78430180000&+71620029999&+78545760000&+73560179999&+70775989999&+78607410000&+77444839999&+77862929999&+73583830000&+71334840000&+79577640000&+75194170000&+76514819999&+70552670000&+75330199999&+79963149999&+76959079999&+72771449999&+71200030000&+73952709999&+74228130000&+77973790000&+78874969999&+70851750000&+79731749999&+70801159999&+73366169999&+72601699999&+74191890000&+71581650000&+74902730000&+78827669999&+74872711001&+77344130000&+73494189999&+70559690000&+71073150000&+75184480000&+74033740000&+73050920000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
geely-luckymotors.ru,None,+70418780000&+76833719999&+78798290000&+74733200000&+76543809999&+76193620000&+75666050000&+79943850000&+75127260000&+78084030000&+73252490000&+72292180000&+79032140000&+71431200000&+76062009999&+76840819999&+73432282626&+74527969999&+73738710000&+79323809999&+73992160000&+78403850000&+78430180000&+71620029999&+78545760000&+73560179999&+70775989999&+78607410000&+77444839999&+77862929999&+73583830000&+71334840000&+79577640000&+75194170000&+76514819999&+70552670000&+75330199999&+79963149999&+76959079999&+72771449999&+71200030000&+73952709999&+74228130000&+77973790000&+78874969999&+70851750000&+79731749999&+70801159999&+73366169999&+72601699999&+74191890000&+71581650000&+74902730000&+78827669999&+77344130000&+73494189999&+70559690000&+71073150000&+75184480000&+74033740000&+73050920000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
geely-marten.ru,None,+70418780000&+76833719999&+78798290000&+74733200000&+76543809999&+76193620000&+75666050000&+79943850000&+75127260000&+78084030000&+73252490000&+72292180000&+79032140000&+71431200000&+76062009999&+76840819999&+74527969999&+73738710000&+79323809999&+73992160000&+78403850000&+78430180000&+78172517777&+71620029999&+78545760000&+73560179999&+70775989999&+78607410000&+77444839999&+77862929999&+73583830000&+71334840000&+79577640000&+75194170000&+76514819999&+70552670000&+75330199999&+79963149999&+76959079999&+72771449999&+71200030000&+73952709999&+74228130000&+77973790000&+78874969999&+70851750000&+79731749999&+70801159999&+73366169999&+72601699999&+74191890000&+71581650000&+74902730000&+78827669999&+77344130000&+73494189999&+70559690000&+71073150000&+75184480000&+74033740000&+73050920000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
