url,name,phones,emails,general_director,type_of_company,registration_date_datetime,registration_date_timestamp,founders,inn,ogrn,kpp,okpo,okato,oktmo,okogu,postal_code,address 
expocar-ulitsa-turgenevskoe-shosse.clients.site,None,+71793219911&+78612012349&+78612012523,info.krd@expocar.ru&dudkinaoksana@yandex.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
expocar-vladimirovskaja-ulitsa.clients.site,None,+71793218324&+75216421568&+73832855226&+74951508074,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
f-avto52.ru,None,None,ilya.fenix@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
fabrika72.com,None,+73452564691&+70000001032,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
fakerautogroup.ru,None,+79260555555,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
farpost.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
fast-autosalon.ru,None,+73432880449,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
fav24.ru,None,+79082181253,fav24.rek@gmail.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
fastar-expert.ru,None,+73833731111&+73833732222&+70000000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
favorit-exeed.ru,None,+74957862525,exeed@favorit-motors.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
exeed-i.ru,"ООО ""ВОСТОК""",+74958591045&+74954249900&+74952429900,example@example.com&info@exeed-i.ru,Кондренков Евгений Сергеевич,LEGAL,2006-12-04,1165190400,None,7716564949,1067760483955,771601001,98287022,45280577000,45360000000,4210014,129128,"г Москва, ул Бажова, д 17 стр 1, помещ V ком 3"
faker-carwash.clients.site,None,+79256556555&+71793230231,fakerautogroup@yandex.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
faw-chel.avsmotors.ru,None,+73512450045,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
faw-chel.ru,None,+73522640045&+73517009475&+73517000445&+73517000002&+70000000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
faw-ekb.ru,None,+73432989930&+79327085637&+73432989940,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
faw-moscow.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
exeed-vrn.ru,"ООО ""ФРЕШ АВТО ГАЗ""",+71764705882&+78039215686&+74705882352&+74732113094&+79261722256,None,Смольянин Александр Валентинович,LEGAL,2017-11-03,1509667200,None,7724423589,5177746164569,772401001,20089449,45296571000,45918000000,4210014,115230,"115230, ГОРОД МОСКВА, ПР-Д ХЛЕБОЗАВОДСКИЙ, Д. 7, СТР. 9, ЭТ 8 ПОМ XV КОМ 18П/(РМ20Б)"
expedition-hotel.com,"ООО ""СЕКТОР БИЗНЕСА ГРУПП""",+79646805090&+78152566720&+79652666161&+78001000725&+78003501740,info@expedition-hotel.com&booking@expedition-hotel.com&help@sector.busin,Краюшкин Денис Сергеевич,LEGAL,2019-02-18,1550448000,None,2308262884,1192375011652,230801001,36195077,03401364000,03701000001,4210014,350051,"г Краснодар, ул Монтажников, д 1/4, помещ 1701"
fcheryufa.aidaquiz.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
expert-izh.ru,"ООО ""ИЖАВТО ТРЕЙД""",+73412230556&+73874220752,None,Симонов Сергей Дмитриевич,LEGAL,2021-11-26,1637884800,None,9721150601,1217700573881,772101001,74301349,45290554000,45385000000,4210014,109431,"г Москва, ул Привольная, д 70 к 1, помещ XII ком 29Е"
favorit-motors.ru,None,+73915949068&+74999519611&+74951913856&+77741124305&+74999519602&+74952600849,Whatsapp@2x.png&info@favorit-motors.ru&wa-messenger-ava@2x.png,None,None,None,None,None,None,None,None,None,None,None,None,None,None
faw-yaroslavl.ru,None,+74852584501,info@lego-car.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
expert-auto.moscow,"ООО ""АВТОТРЕЙД""",+74952878433&+78005059747,slider-index-element-8@2x.png&slider-index-element-6@1x.webp&slider-index-element-6@1x.png&slider-index-element-6@2x.webp&featured-1@2x.webp&slider-index-element-8@1x.webp&slider-index-element-8@2x.webp&featured-4@2x.webp&slider-index-element-1@1x.webp&featured-5@2x.webp&featured-6@2x.webp&slider-index-element-1@2x.webp&slider-index-element-1@2x.png&slider-index-element-6@2x.png&slider-index-element-1@1x.png&featured-2@2x.webp&slider-index-element-8@1x.png&featured-3@2x.webp,Конорев Илья Леонидович,LEGAL,2018-10-09,1539043200,None,9723066112,1187746859321,772301001,33411379,45290594000,45396000000,4210014,115193,"115193, Г.Москва, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ЮЖНОПОРТОВЫЙ, УЛ ПЕТРА РОМАНОВА, Д. 7, СТР. 1, ЭТАЖ/ПОМЕЩ. 5/I, КОМ./ОФИС 9/B4X"
fawcenter.ru,None,+78123345656,call.center@rm-spb.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
feit-auto.vk.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
expautoselection.com,"ООО ""ЭКСПЕРТ АВТО""",+79990219990&+72760632369&+71793224892,9990219990@inbox.ru,Сунцов Дмитрий Сергеевич,LEGAL,2020-08-20,1597881600,None,7806575367,1207800103994,780601001,45312843,40278000000,40349000000,4210014,195027,"г Санкт-Петербург, ул Партизанская, д 15 к 1 литера а, помещ 11"
fenixtradeexpress.uz,None,+74092692154&+74092690154&+74092692147&+74092690147,team@tilda.cc,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ferrarimoscow.ru,None,+74959333121&+74959333377&+76517590159,ngmyasnikova@mercury.ru&MSavelev@Mercury.ru&MMGrigorev@Mercury.ru&AAryasin@Mercury.ru&EChernykh@Mercury.ru&mkondratiev@mercury.ru&svelichenkov@Mercury.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
fiat-ekb.ru,None,+79326194209,Rating@Mail.ru&xb3@Mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
flagman-arh-haval.ru,None,+79999961853&+79876543210&+70057019522&+78181462862&+79999923706&+70000000000,info@constructor.ru&info@gruppa-m.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
flagmanavto.haval.ru,None,+79276916521&+74997024992&+78005115986,cs@flagman-avto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
flashcomment.ru,None,+78005550272&+74992887619&+78004443409&+74852236682&+74959661866&+74852388040&+74959270176,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
fmg-parts.ru,None,+74959703972&+78004441917&+79257184823&+75798535696&+71793221894,sales@fmg-parts.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
favoritmoto.ru,ИП Фатихов Тимур Рустамович,+79991633649&+79375982058&+79093106888,None,Фатихов Тимур Рустамович,INDIVIDUAL,2010-04-08,1270684800,None,165045534281,310165009800014,None,0171644123,92257000042,92657439106,4210015,420000,"Респ Татарстан, Тукаевский р-н"
fogexpert.ru,None,+79780710003,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ford.autograd.group,None,+74842777772,info.ford-kaluga@autograd.group,None,None,None,None,None,None,None,None,None,None,None,None,None,None
faw-ekb.faw.ru,"ООО ""ФАВ-ВОСТОЧНАЯ ЕВРОПА""",+73432989943,info@faw-rus.com&fawtruck@vostveter.ru,Сюй Хайгуан,LEGAL,2007-07-10,1184025600,None,7726571783,1077757771838,772801001,81486881,45293590000,45908000000,4210011,117246,"г Москва, Научный проезд, д 17, помещ XII"
ford62.ru,None,+74912503403,reception@ford62.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
forpost-geely.ru,None,+73992160000&+77444839999&+78084030000&+75184480000&+71334840000&+77344130000&+71200030000&+75194170000&+76833719999&+78798290000&+73050920000&+73952709999&+72292180000&+79032140000&+77973790000&+73738710000&+73252490000&+72601699999&+78403850000&+70559690000&+78874969999&+77862929999&+74733200000&+79963149999&+76514819999&+70775989999&+71581650000&+71431200000&+78545760000&+70851750000&+75127260000&+76062009999&+75330199999&+76959079999&+70552670000&+73366169999&+74527969999&+79943850000&+78430180000&+78827669999&+70801159999&+73583830000&+71073150000&+74902730000&+79577640000&+73494189999&+73476771400&+79323809999&+73560179999&+71620029999&+70418780000&+79731749999&+76193620000&+74228130000&+74191890000&+72771449999&+78607410000&+74033740000&+75666050000&+76840819999&+76543809999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
forpost-avto.clients.site,None,+79279688968&+71793208628&+73476772100,customer@chery-forpost.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
forsage-citroen.ru,None,+78122503261&+79833950458&+78125611553&+78124907733&+78122503284,logo@2x.svg,None,None,None,None,None,None,None,None,None,None,None,None,None,None
faw-motors-msk.ru,"ООО ""МК СМАРТИНВЕСТ""",+74954314582,None,Ефимов Илья Сергеевич,LEGAL,2019-02-18,1550448000,None,9725002820,1197746118206,772501001,36204540,45296559000,45914000000,4210014,115114,"г Москва, Дербеневская наб, д 7 стр 2, офис 52"
forsage-nissan.ru,None,+78124560565,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
faw-salon.ru,"ООО ""ОБЬ""",+73919889354,info@faw-salon.ru,Бугров Вадим Сергеевич,LEGAL,2022-01-25,1643068800,None,5404234589,1225400002057,540401001,56782782,50401377000,50701000001,4210014,630108,"г Новосибирск, ул Станционная, д 53"
espertostudio.com,ИП Конушкина Анастасия Сергеевна,+74092692154&+77126487119&+74950856985&+79167360300&+79100852343&+74092692147&+71793234472&+71793234424&+74092690154&+74092690147,esperto.studio@gmail.com&team@tilda.cc,Конушкина Анастасия Сергеевна,INDIVIDUAL,2020-09-29,1601337600,None,615493069827,320619600134677,None,2003026517,60437000000,60737000001,4210015,347900,"Ростовская обл, г Таганрог"
forward.chery.ru,None,+73472865550&+70000000000&+76005705492&+78005559998&+78005514640&+73422233393&+73452552255&+74959680691,Sales@dealon.onlin&sales@dealon.onlin,None,None,None,None,None,None,None,None,None,None,None,None,None,None
fresh-auto-ulitsa-fedjuninskogo.clients.site,None,+73452575344,info@freshauto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
freshauto-sever.chery.ru,None,+74660596956&+76766085122&+78568304159&+77059796274&+74954886655&+79379331506&+72784139074&+74004205785,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
freshauto-renault.ru,None,+78632277777,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
fuso-chelny.ru,None,+78552926926&+72807376601,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
g-20.ru,None,+79913554698&+74854288609&+78002002018&+71922543540&+79914175277,info@g-20.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gac-autosalon152.ru,None,+78312663057&+78312151505&+71987366064,info@autosalon152.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
fenix55.ru,ИП Подшивалова Оксана Валерьевна,+73812408312&+73812925095&+72020289251&+73812308070&+73812925025&+79236925000&+70922162627&+73812925037,message@fenix-auto.ru,Подшивалова Оксана Валерьевна,INDIVIDUAL,2006-05-25,1148515200,None,720202892517,306550614500044,None,0149895135,52401376000,52701000001,4210015,644000,г Омск
gac-rumos.turbo.site,None,+79769313486&+74822363363,gac@rumos-comtrans.ru&author@example.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
galamotors.chery.ru,None,+74660596956&+76766085122&+78568304159&+79787519292&+77059796274&+79379331506&+72784139074&+74004205785,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
fora-cars.ru,"ООО ""ВИЗАРД""",+73462390904,slider-index-1@1x.webp&slider-index-2@2x.jpg&slider-index-3@1x.webp&slider-index-3@1x.jpg&slider-index-2@1x.jpg&slider-index-3@2x.jpg&slider-index-3@2x.webp&slider-index-2@1x.webp&slider-index-1@1x.jpg&slider-index-1@2x.webp&support@fora-cars.ru&slider-index-1@2x.jpg&slider-index-2@2x.webp,Мединовский Степан Владимирович,LEGAL,2013-11-26,1385424000,None,3811174050,1133850045702,380801001,13624073,25401365000,25701000001,4210014,664003,"664003, Иркутская область, Г.О. ГОРОД ИРКУТСК, Г ИРКУТСК, УЛ БОГДАНА ХМЕЛЬНИЦКОГО, Д. 11, КВ. 18, ПОМЕЩ. 18/9"
garant-motors-mitsubishi.clients.site,None,+73412209565,caa@gms18.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
garantauto.chery.ru,None,+74660596956&+76766085122&+78568304159&+74487111458&+73953489555&+77059796274&+79379331506&+72784139074&+74004205785,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gaz-agrad.ru,None,+73452596970&+73452290021&+73452596971&+76548968435,gaz@agrad.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gaz-kirov.ru,None,+78332445606&+78332445646,sale_bcr.kirov@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gaz.luidor-chel.ru,None,+78002002402,info@luidor-chel.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
garantauto38.ru,None,+73952500111&+79240148144&+79233118144&+79246365121&+79246365122&+73953489555&+79140005424&+71793214164,info@mirsaitov.net&sale@mirsaitov.net,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gaz-region62.ru,None,+74912777762,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gaz-vostveter.ru,None,+73432700085&+79221182264,gaz@vostveter.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gaz.luidor-kazan.ru,None,+78002002402,info@luidor-kazan.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gaz.luidor-ufa.ru,None,+78002002402,info@luidor-ufa.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gaz.luidor.ru,None,+78002002402&+74752431222&+74922545300&+78005117607,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gaz.sarmat.org,None,+73833630363,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gaz58.ru,None,+78412205888&+78412205222,resephengaz@motor58.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
gaz155.ru,None,+73812906060,Rating@Mail.ru&info@autogaz55.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
